Organization,Country,SDG Goal,SDG Question,Answer Options,SDG Goal ID,SDG Ques ID,Industry,Filtered Content,URL,Page number,Document Type,Publication Date,Last updated Date
Visy Industries (Visy),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Manufacturing,"MARCH 2022 Page 2 Helping you achieve  your sustainability targets Leading recycling and resource recovery Visy is a leader in recycling, via our integrated closed  loop resource and recovery systems. | MARCH 2022 Page 4 Progress against APCO target 1:	  100% reusable, recyclable or compostable packaging Our unique, closed loop re-manufacturing processes link recycling and manufacturing. | [Page 4] Kerbside recyclable supporting the  circular economy    Can be made from at least 60%  recycled content   Uses sustainably sourced fibre  (FSC certified/recycled)   Made using recycled paper predominantly  sourced from kerbside collections enabling  the full closed loop   Locally manufactured board using locally  made paper reducing transport greenhouse  gas emissions when compared to imported  products   Saves 3.3 tonnes of greenhouse gas  emissions for every tonne of fibre  packaging diverted from landfill2   Helps achieve APCO targets 2 When compared to non-recyclable wet strength paper sent  to landfill. | MARCH 2022 Page 5 Progress against APCO target 2: 70% of plastic packaging being recycled or composted To support and increase the proportion of plastic packaging that is recycled, Visy works across all parts of the plastic packaging value chain.",https://www.visy.com/sites/default/files/2023-07/helping-you-achieve-your-sustainability-targets-17032022.pdf?,2 | 7 | 4 | 5 | 9,PDF,2023.0,2025-04-23T05:02:19.312525
Western Treatment Plant (Melbourne Water),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Electricity Gas Water And Waste Services,"[Page 197] Recycling rate  49.5 38.00 | [Page 177] •	 tonnes of recycled content specified in clauses  in contracts or where not specified in tonnes,  percentage of recycled content required; •	 measurement of recycled asphalt products  used in asphalt surface •	 measurement of the repurposing of  construction waste. | [Page 197] Table 35: Total units of metered water consumed by water source and normalised by FTE Table 36: Waste and recycling data Indicator 2023-24 % 2022-23 % Total units of waste disposed (kg and %)   24,216.3 100 39,148.0 100",https://www.melbournewater.com.au/media/25756/download,177 | 197,PDF,nan,2025-04-23T05:07:25.850326
Western Treatment Plant (Melbourne Water),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,"[Page 15] We will  continue to work towards broader sustainability disclosures as new  guidance in this area is developed. | [Page 96] In the  interim, broader climate and sustainability reporting considerations  have been informed by the draft ISSB climate reporting standards,  and the structure of the operating sections of the annual report by  the recommendations of the Task Force on Climate Related Financial  Disclosures (TCFD). | [Page 15] Our commitment  to sustainability We are working toward expanded disclosures that align with  emerging best practice. | [Page 40] In 2023, Melbourne  Water undertook a readiness review comparing our past climate  risk disclosures and internal systems to the draft International  Sustainability Standards Board (ISSB) climate reporting standards. | [Page 142] Other Disclosures | [Page 3] Our commitment to sustainability 13",https://www.melbournewater.com.au/media/25756/download,3 | 40 | 142 | 15 | 96,PDF,nan,2025-04-23T05:07:25.850326
Western Treatment Plant (Melbourne Water),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,Melbourne Water Australia joined un compact on 3-Jun-16,https://unglobalcompact.org/what-is-gc/participants/86471-Melbourne-Water,,,,
Western Treatment Plant (Melbourne Water),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services,"[Page 67] •	 Females now represent 41.5 per cent of our Senior Leadership  Group roles. | [Page 65] FTE in 2022-23 •	 had females comprise 40.9 per cent of our workforce,  compared to 41.7 per cent in 2022-23  •	 had 58.2 per cent of employees covered by the Enterprise  Agreement •	 filled 22.2 per cent of our vacant roles with internal  candidates, consistent with our focus on career  development. | [Page 67] Diversity and inclusion snapshot •	 Women now represent 40.9 per cent of Melbourne Water’s  workforce, an increase of 5.4 per cent over the previous five  years. | [Page 68] We reported that females represented the  majority of staff who accessed paid Parental Leave within  the 2023-24 progress reporting period (51.4 per cent).",https://www.melbournewater.com.au/media/25756/download,67 | 145 | 68 | 65 | 165,PDF,nan,2025-04-23T05:07:25.850326
Western Treatment Plant (Melbourne Water),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services,"[Page 50] Renewable  electricity  consumption (% of  total consumption) 2023-24 | [Page 50] Total renewable  electricity consumption 15.8% 54,071 59,814 | [Page 46] 2	 Source 100 per cent of our consumed electricity from  renewable sources by 2025. | [Page 194] Total  on-site renewable  electricity  generated (MW) Consumed on-site 2023-24 | [Page 193] Total  on-site renewable  electricity  generated (MW) 2023-24 | [Page 39] Reduce our annual reportable scope 1 and 2 emissions  (as calculated under National Greenhouse and Energy  Reporting Scheme (NGERS) to 204,380 tonnes CO2-e  a year by 2024-25 (which represents a 50 per cent  reduction from our 408,760 tonnes CO2-e baseline,  which was calculated from our average annual emissions  between 2011 and 2016).",https://www.melbournewater.com.au/media/25756/download,50 | 39 | 194 | 193 | 46,PDF,nan,2025-04-23T05:07:25.850326
Yarra Valley Water(yvw),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Electricity Gas Water And Waste Services,[Page 105] Recycling rate [(recycled + composted)/total waste] 38% 44% 17%   WR-2 | [Page 105] Recycled materials in the office ( % of total) 27% 26% 15% 1 & 3 | [Page 105] Waste to landfill in office (main office in Mitcham) (%) 62% 56% 83%   WR-1 | [Page 105] Waste to landfill from treatment plants (offices and  treatment processes) (tonnes) 215 160 182     % of biosolids reused 0% 0% 0%     % of biosolids sent to Eastern and Western  Treatment Plants 100% 100% 100% 2 | [Page 105] E-waste2 [kg]; % of sites with collection 100% 615kg; 100% 100%   WR-2 | [Page 105] Food organics recycled in the office (%) 11% 18% 2%   WR-1,https://media-2.yvw.com.au/inline-files/Yarra%20Valley%20Water%20Annual%20Report%202023-24.pdf,105,PDF,2020.0,2025-04-29T00:11:54.401585
Yarra Valley Water(yvw),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,,,,,,
Yarra Valley Water(yvw),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,Yarra Valley Water Australia joined un compact on 7-May-15,https://unglobalcompact.org/what-is-gc/participants/57451-Yarra-Valley-Water,128 | 183,PDF,2020.0,2025-04-29T00:11:54.401585
Yarra Valley Water(yvw),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services,"[Page 60] The proportion of women in senior leadership  positions include:  •	 Directors – 67.3% female •	 Executive leadership team – 67.3% female •	 People leadership – 48.2% female •	 Overall workforce – 53.3% female. | [Page 35] 35 2023-24 Highlights 48% of leadership positions are held  by women. | [Page 35] We believe this approach has been  a significant factor in our ability to achieve 48% of  leadership positions being held by women. | [Page 35] Senior executives completed the Gender Intelligence  Pilot Program in 2023, which focused on gender equity  and incorporated an intersectional view with materials  focused on the experiences of First Peoples and  LGBTIQ+ communities.",https://media-2.yvw.com.au/inline-files/Yarra%20Valley%20Water%20Annual%20Report%202023-24.pdf,35 | 60 | 183,PDF,2020.0,2025-04-29T00:11:54.401585
Yarra Valley Water(yvw),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services,"[Page 94] To date we have reduced our scope  2 emissions by consuming 85% renewable electricity. | [Page 101] 74% of our total energy use (88,637,522 MJ) is from renewable  sources with the balance from non-renewable sources. | [Page 101] While  85% of our electricity consumed is from renewable sources,  electricity is only 85% of total energy consumed. | [Page 98] Renewable energy This year, 85% of our electricity requirement was  supplied from renewable sources. | [Page 93] This year we used 85% renewable electricity,  and we continue to look for additional ways to be more  efficient, reduce consumption where possible and  source an increasing amount of electricity from  renewable generators.",https://media-2.yvw.com.au/inline-files/Yarra%20Valley%20Water%20Annual%20Report%202023-24.pdf,93 | 95 | 98 | 101 | 94,PDF,2020.0,2025-04-29T00:11:54.401585
